进港流量,temp_c,wind_dir_sin,wind_dir_cos,wind_speed_mps,visibility_m,hour_sin,hour_cos,dayofweek_sin,dayofweek_cos,pressure_hpa,dewpoint_c,wind_gust_mps,is_peak_hours
16,27.0,0.3420201433256689,-0.9396926207859083,2.0,9999.0,-0.9422609221188204,-0.3348796121709864,0.8660254037844387,-0.4999999999999998,1012.0,23.0,0.0,1
20,27.0,0.7071067811865476,-0.7071067811865475,2.0,9999.0,-0.9976687691905393,-0.06824241336467046,0.8660254037844387,-0.4999999999999998,1012.0,23.0,0.0,1
24,26.5,0.819152044288992,-0.5735764363510458,2.0,9999.0,-0.979084087682323,0.2034560130526333,0.8660254037844387,-0.4999999999999998,1012.0,23.0,0.0,1
21,26.5,0.7071067811865476,-0.7071067811865475,2.0,9999.0,-0.8878852184023756,0.4600650377311516,0.8660254037844387,-0.4999999999999998,1012.0,23.0,0.0,1
13,27.0,0.7071067811865476,-0.7071067811865475,2.0,9999.0,-0.730835964278124,0.6825531432186541,0.8660254037844387,-0.4999999999999998,1012.0,23.0,0.0,1
26,26.0,0.90630778703665,-0.42261826174069933,2.0,9999.0,-0.5195839500354336,0.8544194045464886,0.8660254037844387,-0.4999999999999998,1012.0,23.0,0.0,1
22,26.0,0.9396926207859083,0.3420201433256688,2.0,9999.0,-0.2697967711570252,0.962917287347799,0.8660254037844387,-0.4999999999999998,1012.0,24.0,0.0,1
19,27.0,0.5664062369248328,0.8241261886220157,1.5,9999.0,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,1012.5,24.0,0.0,1
14,28.5,0.9025852843498605,0.43051109680829525,1.5,9999.0,0.0,1.0,1.2246467991473532e-16,-1.0,1013.0,23.5,0.0,0
9,30.0,0.8141155183563191,0.5807029557109399,1.5,9999.0,0.2697967711570243,0.9629172873477994,1.2246467991473532e-16,-1.0,1013.0,23.0,0.0,0
2,30.0,0.17364817766693028,-0.984807753012208,2.5,9999.0,0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,1013.0,22.5,0.0,0
2,32.5,0.3420201433256689,-0.9396926207859083,2.5,9999.0,0.730835964278124,0.6825531432186541,1.2246467991473532e-16,-1.0,1013.0,23.0,0.0,0
4,33.5,0.6427876096865395,-0.7660444431189779,3.0,9999.0,0.8878852184023752,0.4600650377311522,1.2246467991473532e-16,-1.0,1012.0,23.0,0.0,0
4,32.5,-0.17364817766693047,-0.984807753012208,3.0,9999.0,0.9790840876823229,0.20345601305263375,1.2246467991473532e-16,-1.0,1011.0,22.5,0.0,0
6,33.5,0.9832549075639546,0.18223552549214744,2.5,9999.0,0.9976687691905392,-0.06824241336467088,1.2246467991473532e-16,-1.0,1010.5,22.0,0.0,0
0,33.5,-0.25881904510252035,-0.9659258262890684,2.5,9999.0,0.9422609221188205,-0.33487961217098616,1.2246467991473532e-16,-1.0,1009.5,22.5,0.0,1
12,34.0,0.4226182617406995,-0.9063077870366499,3.5,9999.0,0.8169698930104421,-0.5766803221148671,1.2246467991473532e-16,-1.0,1009.0,21.5,0.0,1
14,34.0,0.819152044288992,-0.5735764363510458,4.0,9999.0,0.631087944326053,-0.7757112907044197,1.2246467991473532e-16,-1.0,1008.5,21.0,0.0,1
12,32.5,0.6427876096865395,-0.7660444431189779,3.5,9999.0,0.3984010898462414,-0.917211301505453,1.2246467991473532e-16,-1.0,1009.0,20.0,0.0,1
23,31.0,0.766044443118978,-0.6427876096865394,4.0,9999.0,0.1361666490962471,-0.9906859460363306,1.2246467991473532e-16,-1.0,1009.5,20.5,0.0,1
17,30.5,0.766044443118978,-0.6427876096865394,4.0,9999.0,-0.1361666490962464,-0.9906859460363308,1.2246467991473532e-16,-1.0,1010.0,21.5,0.0,1
21,30.0,0.4226182617406995,-0.9063077870366499,5.0,9999.0,-0.39840108984624156,-0.9172113015054529,1.2246467991473532e-16,-1.0,1011.0,21.5,0.0,1
24,29.5,0.3420201433256689,-0.9396926207859083,5.5,9999.0,-0.6310879443260528,-0.7757112907044198,1.2246467991473532e-16,-1.0,1011.0,22.0,0.0,1
15,29.0,0.3420201433256689,-0.9396926207859083,5.0,9999.0,-0.816969893010442,-0.5766803221148672,1.2246467991473532e-16,-1.0,1012.0,22.0,0.0,1
25,28.0,0.4226182617406995,-0.9063077870366499,3.5,9999.0,-0.9422609221188204,-0.3348796121709864,1.2246467991473532e-16,-1.0,1012.0,22.0,0.0,1
21,28.0,0.258819045102521,-0.9659258262890682,4.5,9999.0,-0.9976687691905393,-0.06824241336467046,1.2246467991473532e-16,-1.0,1011.5,22.5,0.0,1
23,27.0,0.17364817766693028,-0.984807753012208,2.5,9999.0,-0.979084087682323,0.2034560130526333,1.2246467991473532e-16,-1.0,1011.0,23.0,0.0,1
17,27.0,0.258819045102521,-0.9659258262890682,3.0,9999.0,-0.8878852184023756,0.4600650377311516,1.2246467991473532e-16,-1.0,1011.0,23.0,0.0,1
15,27.0,0.49999999999999994,-0.8660254037844387,2.5,9999.0,-0.730835964278124,0.6825531432186541,1.2246467991473532e-16,-1.0,1010.5,23.0,0.0,1
22,27.0,0.8660254037844387,-0.4999999999999998,2.5,9999.0,-0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,1010.0,23.0,0.0,1
22,27.0,0.8660254037844387,-0.4999999999999998,2.5,9999.0,-0.2697967711570252,0.962917287347799,1.2246467991473532e-16,-1.0,1011.0,23.0,0.0,1
23,27.5,0.8660254037844387,-0.4999999999999998,2.0,9999.0,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,1011.0,23.0,0.0,1
20,28.5,0.6427876096865395,-0.7660444431189779,3.0,9999.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1012.0,23.5,0.0,0
8,29.5,0.6427876096865395,-0.7660444431189779,3.5,9999.0,0.2697967711570243,0.9629172873477994,-0.8660254037844385,-0.5000000000000004,1012.0,23.0,0.0,0
3,30.0,0.6427876096865395,-0.7660444431189779,3.0,9999.0,0.5195839500354336,0.8544194045464886,-0.8660254037844385,-0.5000000000000004,1012.0,23.333333333333332,0.0,0
2,31.0,0.49999999999999994,-0.8660254037844387,3.5,9999.0,0.730835964278124,0.6825531432186541,-0.8660254037844385,-0.5000000000000004,1011.5,23.5,0.0,0
3,31.5,0.766044443118978,-0.6427876096865394,2.5,9999.0,0.8878852184023752,0.4600650377311522,-0.8660254037844385,-0.5000000000000004,1011.0,23.0,0.0,0
5,28.75,-0.3826834323650892,-0.923879532511287,4.75,7999.25,0.9790840876823229,0.20345601305263375,-0.8660254037844385,-0.5000000000000004,1010.5,23.25,3.0,0
4,25.0,-0.549508978070806,-0.8354878114129365,4.666666666666667,7666.666666666667,0.9976687691905392,-0.06824241336467088,-0.8660254037844385,-0.5000000000000004,1010.0,24.666666666666668,0.0,0
0,25.0,0.9979529927660074,0.06395173359158586,1.0,9332.666666666666,0.9422609221188205,-0.33487961217098616,-0.8660254037844385,-0.5000000000000004,1009.3333333333334,25.0,0.0,1
10,26.0,0.0,1.0,0.0,9999.0,0.8169698930104421,-0.5766803221148671,-0.8660254037844385,-0.5000000000000004,1009.0,25.0,0.0,1
13,26.0,0.16504760586067763,0.9862856015372314,1.5,9999.0,0.631087944326053,-0.7757112907044197,-0.8660254037844385,-0.5000000000000004,1009.0,25.0,0.0,1
18,26.0,0.5664062369248328,0.8241261886220157,1.5,9999.0,0.3984010898462414,-0.917211301505453,-0.8660254037844385,-0.5000000000000004,1009.0,25.0,0.0,1
18,26.0,0.766044443118978,0.6427876096865394,2.0,9999.0,0.1361666490962471,-0.9906859460363306,-0.8660254037844385,-0.5000000000000004,1009.0,25.0,0.0,1
17,26.0,0.9063077870366499,0.42261826174069944,2.0,9999.0,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,1010.0,25.0,0.0,1
22,26.0,0.9659258262890683,0.25881904510252074,2.0,9999.0,-0.39840108984624156,-0.9172113015054529,-0.8660254037844385,-0.5000000000000004,1010.0,25.0,0.0,1
6,26.0,0.984807753012208,0.17364817766693041,2.0,9999.0,-0.6310879443260528,-0.7757112907044198,-0.8660254037844385,-0.5000000000000004,1011.0,25.0,0.0,1
21,26.0,0.9659258262890683,0.25881904510252074,2.5,9999.0,-0.816969893010442,-0.5766803221148672,-0.8660254037844385,-0.5000000000000004,1011.0,25.0,0.0,1
19,26.0,0.8660254037844386,0.5000000000000001,2.0,9999.0,-0.9422609221188204,-0.3348796121709864,-0.8660254037844385,-0.5000000000000004,1010.5,25.0,0.0,1
25,26.0,0.5664062369248328,0.8241261886220157,1.5,9999.0,-0.9976687691905393,-0.06824241336467046,-0.8660254037844385,-0.5000000000000004,1010.0,25.0,0.0,1
20,26.0,0.984807753012208,0.17364817766693041,2.0,9999.0,-0.979084087682323,0.2034560130526333,-0.8660254037844385,-0.5000000000000004,1010.0,25.0,0.0,1
17,26.0,0.9961946980917455,0.08715574274765814,1.5,9999.0,-0.8878852184023756,0.4600650377311516,-0.8660254037844385,-0.5000000000000004,1010.0,25.5,0.0,1
26,26.0,1.0,6.123233995736766e-17,2.0,9999.0,-0.730835964278124,0.6825531432186541,-0.8660254037844385,-0.5000000000000004,1009.5,25.5,0.0,1
15,26.0,1.0,6.123233995736766e-17,1.0,9999.0,-0.5195839500354336,0.8544194045464886,-0.8660254037844385,-0.5000000000000004,1010.0,26.0,0.0,1
26,26.0,0.766044443118978,-0.6427876096865394,2.0,9999.0,-0.2697967711570252,0.962917287347799,-0.8660254037844385,-0.5000000000000004,1010.0,25.5,0.0,1
28,27.0,0.9396926207859084,-0.3420201433256687,1.5,9999.0,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,1010.5,25.5,0.0,1
21,27.5,0.819152044288992,-0.5735764363510458,2.5,9999.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,1011.0,26.0,0.0,0
9,28.0,0.258819045102521,-0.9659258262890682,4.0,9999.0,0.2697967711570243,0.9629172873477994,-0.8660254037844386,0.5000000000000001,1011.5,25.5,0.0,0
5,28.5,0.08715574274765864,-0.9961946980917455,3.5,9999.0,0.5195839500354336,0.8544194045464886,-0.8660254037844386,0.5000000000000001,1012.0,25.0,0.0,0
2,29.5,-0.34202014332566866,-0.9396926207859084,2.0,9999.0,0.730835964278124,0.6825531432186541,-0.8660254037844386,0.5000000000000001,1011.0,25.5,0.0,0
3,29.0,0.9941509639723154,0.10799935570602306,3.4,9199.2,0.8878852184023752,0.4600650377311522,-0.8660254037844386,0.5000000000000001,1011.0,25.2,0.0,0
3,26.0,0.9238795325112867,-0.3826834323650897,4.0,6749.5,0.9790840876823229,0.20345601305263375,-0.8660254037844386,0.5000000000000001,1011.0,25.5,0.0,0
7,24.25,0.5664062369248328,0.8241261886220157,1.5,5500.0,0.9976687691905392,-0.06824241336467088,-0.8660254037844386,0.5000000000000001,1010.25,24.25,0.0,0
4,25.0,0.6427876096865393,0.766044443118978,2.5,9499.5,0.9422609221188205,-0.33487961217098616,-0.8660254037844386,0.5000000000000001,1009.5,25.0,0.0,1
10,26.0,0.49999999999999994,0.8660254037844387,2.0,9999.0,0.8169698930104421,-0.5766803221148671,-0.8660254037844386,0.5000000000000001,1009.5,25.0,0.0,1
16,25.0,0.16504760586067763,0.9862856015372314,1.5,9999.0,0.631087944326053,-0.7757112907044197,-0.8660254037844386,0.5000000000000001,1009.0,25.0,0.0,1
11,25.0,0.09584575252022391,-0.9953961983671789,1.5,9999.0,0.3984010898462414,-0.917211301505453,-0.8660254037844386,0.5000000000000001,1009.0,25.0,0.0,1
18,25.5,0.7009092642998509,0.7132504491541816,1.0,9999.0,0.1361666490962471,-0.9906859460363306,-0.8660254037844386,0.5000000000000001,1009.0,25.0,0.0,1
12,25.0,0.9063077870366499,0.42261826174069944,1.5,9999.0,-0.1361666490962464,-0.9906859460363308,-0.8660254037844386,0.5000000000000001,1009.5,25.0,0.0,1
11,25.0,0.9659258262890683,0.25881904510252074,2.5,9999.0,-0.39840108984624156,-0.9172113015054529,-0.8660254037844386,0.5000000000000001,1010.0,25.0,0.0,1
10,25.0,0.8660254037844386,0.5000000000000001,2.0,9999.0,-0.6310879443260528,-0.7757112907044198,-0.8660254037844386,0.5000000000000001,1011.0,25.0,0.0,1
23,25.0,0.8660254037844386,0.5000000000000001,2.0,9999.0,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,1011.0,25.0,0.0,1
14,25.0,0.7071067811865476,0.7071067811865476,2.0,9999.0,-0.9422609221188204,-0.3348796121709864,-0.8660254037844386,0.5000000000000001,1011.0,25.0,0.0,1
18,25.0,0.8660254037844387,-0.4999999999999998,3.0,7999.5,-0.9976687691905393,-0.06824241336467046,-0.8660254037844386,0.5000000000000001,1010.75,24.75,0.0,1
11,24.0,0.3960797660391568,-0.918216106880274,3.0,7666.333333333333,-0.979084087682323,0.2034560130526333,-0.8660254037844386,0.5000000000000001,1010.3333333333334,24.0,0.0,1
30,24.5,0.5664062369248328,0.8241261886220157,1.5,9999.0,-0.8878852184023756,0.4600650377311516,-0.8660254037844386,0.5000000000000001,1010.0,24.5,0.0,1
23,24.0,0.9063077870366499,0.42261826174069944,2.0,9999.0,-0.730835964278124,0.6825531432186541,-0.8660254037844386,0.5000000000000001,1009.5,24.0,0.0,1
20,25.0,0.9063077870366499,0.42261826174069944,2.0,9999.0,-0.5195839500354336,0.8544194045464886,-0.8660254037844386,0.5000000000000001,1009.0,24.0,0.0,1
27,25.0,0.9659258262890683,0.25881904510252074,3.0,9999.0,-0.2697967711570252,0.962917287347799,-0.8660254037844386,0.5000000000000001,1010.0,24.5,0.0,1
15,25.0,0.414693242656239,0.9099612708765432,1.0,9999.0,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,1010.0,25.0,0.0,1
17,25.5,0.766044443118978,0.6427876096865394,2.0,9999.0,0.0,1.0,-2.4492935982947064e-16,1.0,1011.0,25.0,0.0,0
21,26.5,0.766044443118978,0.6427876096865394,1.0,9999.0,0.2697967711570243,0.9629172873477994,-2.4492935982947064e-16,1.0,1011.0,26.0,0.0,0
5,29.0,0.963630453208623,0.26723837607825696,1.5,9999.0,0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,1011.5,26.5,0.0,0
12,30.0,1.2246467991473532e-16,-1.0,3.5,9999.0,0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,1011.0,26.0,0.0,0
8,30.0,-0.549508978070806,-0.8354878114129365,3.0,9999.0,0.8878852184023752,0.4600650377311522,-2.4492935982947064e-16,1.0,1010.0,25.333333333333332,0.0,0
9,30.0,-0.549508978070806,-0.8354878114129365,4.666666666666667,9332.666666666666,0.9790840876823229,0.20345601305263375,-2.4492935982947064e-16,1.0,1009.0,25.333333333333332,0.0,0
5,27.2,0.8677654533689284,-0.4969739610275553,4.0,7599.8,0.9976687691905392,-0.06824241336467088,-2.4492935982947064e-16,1.0,1008.4,25.2,2.0,0
2,27.666666666666668,0.11609291412523036,-0.993238357741943,4.0,8666.0,0.9422609221188205,-0.33487961217098616,-2.4492935982947064e-16,1.0,1008.3333333333334,25.0,0.0,1
8,26.666666666666668,0.5495089780708061,0.8354878114129364,3.3333333333333335,9999.0,0.8169698930104421,-0.5766803221148671,-2.4492935982947064e-16,1.0,1009.0,25.0,0.0,1
14,25.5,0.7372773368101241,0.6755902076156602,3.5,6999.75,0.631087944326053,-0.7757112907044197,-2.4492935982947064e-16,1.0,1009.0,25.25,0.0,1
14,25.0,0.8191520442889918,0.573576436351046,3.5,9999.0,0.3984010898462414,-0.917211301505453,-2.4492935982947064e-16,1.0,1009.0,25.0,0.0,1
18,25.0,0.7233689626317079,0.6904616889452497,1.6666666666666667,9999.0,0.1361666490962471,-0.9906859460363306,-2.4492935982947064e-16,1.0,1009.0,25.0,0.0,1
14,25.0,0.766044443118978,0.6427876096865394,2.0,9999.0,-0.1361666490962464,-0.9906859460363308,-2.4492935982947064e-16,1.0,1009.0,25.0,0.0,1
11,25.0,0.7071067811865476,0.7071067811865476,2.0,9999.0,-0.39840108984624156,-0.9172113015054529,-2.4492935982947064e-16,1.0,1010.0,25.0,0.0,1
8,25.0,0.7071067811865476,0.7071067811865476,2.0,9999.0,-0.6310879443260528,-0.7757112907044198,-2.4492935982947064e-16,1.0,1010.5,25.0,0.0,1
16,25.0,0.9659258262890683,0.25881904510252074,2.0,9999.0,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0,1010.0,25.0,0.0,1
18,25.0,0.9659258262890683,0.25881904510252074,2.0,9999.0,-0.9422609221188204,-0.3348796121709864,-2.4492935982947064e-16,1.0,1009.5,25.0,0.0,1
10,25.0,0.9659258262890683,0.25881904510252074,1.0,9999.0,-0.9976687691905393,-0.06824241336467046,-2.4492935982947064e-16,1.0,1009.0,25.0,0.0,1
21,25.0,0.8191520442889918,0.573576436351046,2.0,9999.0,-0.979084087682323,0.2034560130526333,-2.4492935982947064e-16,1.0,1009.0,25.0,0.0,1
30,25.0,0.49242356010346705,0.8703556959398997,1.0,9999.0,-0.8878852184023756,0.4600650377311516,-2.4492935982947064e-16,1.0,1008.5,25.0,0.0,1
13,25.0,0.9396926207859083,0.3420201433256688,2.0,9999.0,-0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,1008.0,25.0,0.0,1
27,25.0,0.8660254037844386,0.5000000000000001,2.0,9999.0,-0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,1008.0,25.0,0.0,1
17,25.0,0.8191520442889918,0.573576436351046,1.5,7500.0,-0.2697967711570252,0.962917287347799,-2.4492935982947064e-16,1.0,1008.5,25.0,0.0,1
24,25.0,0.9063077870366499,0.42261826174069944,2.0,8000.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1009.0,25.0,0.0,1
18,26.0,0.984807753012208,0.17364817766693041,1.5,8000.0,0.0,1.0,0.0,1.0,1009.0,25.5,0.0,0
19,27.5,0.984807753012208,0.17364817766693041,1.0,8000.0,0.2697967711570243,0.9629172873477994,0.0,1.0,1010.0,26.0,0.0,0
13,29.0,0.984807753012208,0.17364817766693041,1.0,8000.0,0.5195839500354336,0.8544194045464886,0.0,1.0,1009.0,26.0,0.0,0
10,30.5,0.9099612708765433,-0.4146932426562388,1.5,8999.5,0.730835964278124,0.6825531432186541,0.0,1.0,1009.0,26.0,0.0,0
4,32.0,-0.5000000000000001,-0.8660254037844386,5.0,9999.0,0.8878852184023752,0.4600650377311522,0.0,1.0,1008.5,25.0,0.0,0
8,32.0,-0.34202014332566866,-0.9396926207859084,4.5,9999.0,0.9790840876823229,0.20345601305263375,0.0,1.0,1008.0,25.0,0.0,0
4,31.0,-0.2868032327110904,-0.9579895123154888,7.333333333333333,9999.0,0.9976687691905392,-0.06824241336467088,0.0,1.0,1007.0,23.666666666666668,5.333333333333333,0
5,26.25,-0.4226182617406993,-0.90630778703665,6.25,7499.5,0.9422609221188205,-0.33487961217098616,0.0,1.0,1007.25,24.5,3.5,1
9,26.0,-0.25881904510252035,-0.9659258262890684,4.0,9999.0,0.8169698930104421,-0.5766803221148671,0.0,1.0,1007.5,25.0,0.0,1
11,25.0,0.9659258262890683,-0.25881904510252085,2.0,9999.0,0.631087944326053,-0.7757112907044197,0.0,1.0,1007.0,25.0,0.0,1
13,25.0,0.9063077870366499,0.42261826174069944,3.0,9999.0,0.3984010898462414,-0.917211301505453,0.0,1.0,1007.0,25.0,0.0,1
27,25.0,0.8660254037844386,0.5000000000000001,3.0,9999.0,0.1361666490962471,-0.9906859460363306,0.0,1.0,1008.0,25.0,0.0,1
13,25.0,0.9659258262890683,0.25881904510252074,3.0,9999.0,-0.1361666490962464,-0.9906859460363308,0.0,1.0,1008.0,25.0,0.0,1
13,25.0,0.636078220277764,0.77162458338772,1.5,9999.0,-0.39840108984624156,-0.9172113015054529,0.0,1.0,1008.0,25.0,0.0,1
22,25.0,0.8660254037844386,0.5000000000000001,2.0,9999.0,-0.6310879443260528,-0.7757112907044198,0.0,1.0,1009.0,25.0,0.0,1
13,25.0,0.9063077870366499,0.42261826174069944,2.0,9999.0,-0.816969893010442,-0.5766803221148672,0.0,1.0,1009.0,24.5,0.0,1
9,25.0,0.636078220277764,0.77162458338772,1.5,9999.0,-0.9422609221188204,-0.3348796121709864,0.0,1.0,1009.0,25.0,0.0,1
20,25.0,0.414693242656239,0.9099612708765432,1.0,9999.0,-0.9976687691905393,-0.06824241336467046,0.0,1.0,1008.0,25.0,0.0,1
23,25.0,0.5664062369248328,0.8241261886220157,1.5,9999.0,-0.979084087682323,0.2034560130526333,0.0,1.0,1008.0,25.0,0.0,1
31,25.0,0.8660254037844386,0.5000000000000001,2.0,9999.0,-0.8878852184023756,0.4600650377311516,0.0,1.0,1007.5,25.0,0.0,1
18,25.0,0.8660254037844386,0.5000000000000001,1.0,8999.5,-0.730835964278124,0.6825531432186541,0.0,1.0,1008.0,25.0,0.0,1
15,25.0,0.3338068592337709,0.9426414910921784,1.5,8000.0,-0.5195839500354336,0.8544194045464886,0.0,1.0,1008.0,25.0,0.0,1
19,25.0,0.8660254037844386,0.5000000000000001,2.0,7000.0,-0.2697967711570252,0.962917287347799,0.0,1.0,1008.0,25.0,0.0,1
20,26.0,0.636078220277764,0.77162458338772,1.5,7500.0,-2.4492935982947064e-16,1.0,0.0,1.0,1008.5,25.5,0.0,1
21,27.0,0.8616291604415257,0.5075383629607042,1.0,8000.0,0.0,1.0,0.8660254037844386,0.5000000000000001,1009.0,26.0,0.0,0
13,27.666666666666668,0.9596418442823493,-0.2812250534756304,2.6666666666666665,6166.666666666667,0.2697967711570243,0.9629172873477994,0.8660254037844386,0.5000000000000001,1009.0,26.666666666666668,0.0,0
13,28.0,1.2246467991473532e-16,-1.0,4.5,9999.0,0.5195839500354336,0.8544194045464886,0.8660254037844386,0.5000000000000001,1009.0,25.0,0.0,0
7,30.5,-0.25881904510252035,-0.9659258262890684,4.0,9999.0,0.730835964278124,0.6825531432186541,0.8660254037844386,0.5000000000000001,1009.0,26.5,0.0,0
6,31.0,-0.34202014332566866,-0.9396926207859084,4.5,9999.0,0.8878852184023752,0.4600650377311522,0.8660254037844386,0.5000000000000001,1008.5,25.0,0.0,0
2,31.0,-0.08715574274765794,-0.9961946980917455,6.0,9999.0,0.9790840876823229,0.20345601305263375,0.8660254037844386,0.5000000000000001,1008.0,25.0,0.0,0
7,31.0,-0.08715574274765794,-0.9961946980917455,6.0,9999.0,0.9976687691905392,-0.06824241336467088,0.8660254037844386,0.5000000000000001,1008.0,25.0,0.0,0
5,32.0,0.17364817766693028,-0.984807753012208,5.0,9999.0,0.9422609221188205,-0.33487961217098616,0.8660254037844386,0.5000000000000001,1007.0,25.0,0.0,1
10,31.5,1.2246467991473532e-16,-1.0,4.5,9999.0,0.8169698930104421,-0.5766803221148671,0.8660254037844386,0.5000000000000001,1007.0,25.0,0.0,1
5,31.0,0.08715574274765864,-0.9961946980917455,4.5,9999.0,0.631087944326053,-0.7757112907044197,0.8660254037844386,0.5000000000000001,1007.0,25.0,0.0,1
12,30.5,0.49999999999999994,-0.8660254037844387,3.5,9999.0,0.3984010898462414,-0.917211301505453,0.8660254037844386,0.5000000000000001,1007.0,25.0,0.0,1
19,29.5,0.766044443118978,-0.6427876096865394,3.0,9999.0,0.1361666490962471,-0.9906859460363306,0.8660254037844386,0.5000000000000001,1007.0,25.0,0.0,1
12,29.0,0.819152044288992,-0.5735764363510458,3.0,9999.0,-0.1361666490962464,-0.9906859460363308,0.8660254037844386,0.5000000000000001,1008.0,26.0,0.0,1
11,29.0,0.5735764363510464,-0.8191520442889916,3.5,9999.0,-0.39840108984624156,-0.9172113015054529,0.8660254037844386,0.5000000000000001,1008.0,26.0,0.0,1
23,29.0,0.3420201433256689,-0.9396926207859083,4.0,9999.0,-0.6310879443260528,-0.7757112907044198,0.8660254037844386,0.5000000000000001,1008.5,26.0,0.0,1
20,28.0,0.3420201433256689,-0.9396926207859083,3.0,9999.0,-0.816969893010442,-0.5766803221148672,0.8660254037844386,0.5000000000000001,1009.0,26.0,0.0,1
23,28.0,0.963630453208623,0.26723837607825696,1.5,9999.0,-0.9422609221188204,-0.3348796121709864,0.8660254037844386,0.5000000000000001,1009.0,26.0,0.0,1
26,28.0,0.4226182617406995,-0.9063077870366499,2.0,9999.0,-0.9976687691905393,-0.06824241336467046,0.8660254037844386,0.5000000000000001,1008.5,25.5,0.0,1
23,28.0,0.258819045102521,-0.9659258262890682,2.0,9999.0,-0.979084087682323,0.2034560130526333,0.8660254037844386,0.5000000000000001,1008.0,26.0,0.0,1
19,27.0,0.258819045102521,-0.9659258262890682,2.0,9999.0,-0.8878852184023756,0.4600650377311516,0.8660254037844386,0.5000000000000001,1008.0,26.0,0.0,1
26,27.5,0.90630778703665,-0.42261826174069933,2.5,9999.0,-0.730835964278124,0.6825531432186541,0.8660254037844386,0.5000000000000001,1008.0,25.5,0.0,1
20,27.0,0.90630778703665,-0.42261826174069933,2.5,9999.0,-0.5195839500354336,0.8544194045464886,0.8660254037844386,0.5000000000000001,1008.0,25.0,0.0,1
22,27.0,0.9396926207859084,-0.3420201433256687,2.5,9999.0,-0.2697967711570252,0.962917287347799,0.8660254037844386,0.5000000000000001,1009.0,26.0,0.0,1
20,28.5,0.819152044288992,-0.5735764363510458,3.0,9999.0,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,1009.0,26.0,0.0,1
12,29.5,0.4226182617406995,-0.9063077870366499,3.5,9999.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,1010.0,25.5,0.0,0
10,31.0,0.17364817766693028,-0.984807753012208,4.5,9999.0,0.2697967711570243,0.9629172873477994,0.8660254037844387,-0.4999999999999998,1010.0,25.0,0.0,0
16,31.5,1.2246467991473532e-16,-1.0,3.5,9999.0,0.5195839500354336,0.8544194045464886,0.8660254037844387,-0.4999999999999998,1010.0,26.0,0.0,0
4,33.0,0.17364817766693028,-0.984807753012208,3.5,9999.0,0.730835964278124,0.6825531432186541,0.8660254037844387,-0.4999999999999998,1009.0,25.5,0.0,0
7,34.0,1.2246467991473532e-16,-1.0,5.5,9999.0,0.8878852184023752,0.4600650377311522,0.8660254037844387,-0.4999999999999998,1008.5,25.0,0.0,0
6,33.5,-0.25881904510252035,-0.9659258262890684,5.5,9999.0,0.9790840876823229,0.20345601305263375,0.8660254037844387,-0.4999999999999998,1008.0,24.5,0.0,0
3,33.5,1.2246467991473532e-16,-1.0,5.0,9999.0,0.9976687691905392,-0.06824241336467088,0.8660254037844387,-0.4999999999999998,1007.0,25.0,0.0,0
1,32.333333333333336,0.6862416378687335,-0.7273736415730487,5.666666666666667,9999.0,0.9422609221188205,-0.33487961217098616,0.8660254037844387,-0.4999999999999998,1006.0,25.0,0.0,1
12,28.2,0.8642748019537047,0.5030199466302352,3.2,6599.6,0.8169698930104421,-0.5766803221148671,0.8660254037844387,-0.4999999999999998,1006.4,24.8,0.0,1
11,26.666666666666668,-0.5495089780708059,0.8354878114129365,4.0,4333.0,0.631087944326053,-0.7757112907044197,0.8660254037844387,-0.4999999999999998,1007.3333333333334,26.0,0.0,1
19,26.0,0.8191520442889918,0.573576436351046,2.5,9999.0,0.3984010898462414,-0.917211301505453,0.8660254037844387,-0.4999999999999998,1008.0,26.0,0.0,1
21,26.5,0.9396926207859083,0.3420201433256688,3.0,9999.0,0.1361666490962471,-0.9906859460363306,0.8660254037844387,-0.4999999999999998,1008.0,26.0,0.0,1
21,26.0,0.8660254037844386,0.5000000000000001,2.0,9999.0,-0.1361666490962464,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,1008.0,25.0,0.0,1
